scenario,replicate,turtle_id,step,time_s,x_m,y_m,outcome
combined_mitigation,0,16,19,95.0,17.5,300.5,active
combined_mitigation,0,17,19,95.0,16.5,0.0,active
combined_mitigation,0,18,19,95.0,17.5,100.0,active
combined_mitigation,0,19,19,95.0,17.5,301.5,active
combined_mitigation,0,20,19,95.0,16.5,398.5,active
combined_mitigation,0,21,19,95.0,16.5,697.5,active
combined_mitigation,0,22,19,95.0,17.5,598.5,active
combined_mitigation,0,23,19,95.0,16.0,606.0,active
combined_mitigation,0,24,19,95.0,14.5,98.5,active
combined_mitigation,0,25,19,95.0,16.5,596.5,active
combined_mitigation,0,26,19,95.0,16.5,398.5,active
combined_mitigation,0,27,19,95.0,16.0,393.5,active
combined_mitigation,0,28,19,95.0,16.0,799.5,active
combined_mitigation,0,29,19,95.0,17.5,2.0,active
combined_mitigation,0,0,20,100.0,18.0,0.5,active
combined_mitigation,0,1,20,100.0,17.5,504.0,active
combined_mitigation,0,2,20,100.0,17.5,402.5,active
combined_mitigation,0,3,20,100.0,18.0,198.5,active
combined_mitigation,0,4,20,100.0,16.5,295.5,active
combined_mitigation,0,5,20,100.0,17.5,297.0,active
combined_mitigation,0,6,20,100.0,18.5,399.0,active
combined_mitigation,0,7,20,100.0,18.5,0.5,active
combined_mitigation,0,8,20,100.0,17.0,301.5,active
combined_mitigation,0,9,20,100.0,17.0,798.0,active
combined_mitigation,0,10,20,100.0,17.5,96.0,active
combined_mitigation,0,11,20,100.0,17.5,0.5,active
combined_mitigation,0,12,20,100.0,17.5,195.5,active
combined_mitigation,0,13,20,100.0,15.5,394.0,active
combined_mitigation,0,14,20,100.0,18.0,401.5,active
combined_mitigation,0,15,20,100.0,17.5,798.5,active
combined_mitigation,0,16,20,100.0,18.0,301.0,active
combined_mitigation,0,17,20,100.0,17.0,0.0,active
combined_mitigation,0,18,20,100.0,18.0,100.5,active
combined_mitigation,0,19,20,100.0,18.0,301.5,active
combined_mitigation,0,20,20,100.0,17.0,399.0,active
combined_mitigation,0,21,20,100.0,17.0,697.5,active
combined_mitigation,0,22,20,100.0,18.0,598.5,active
combined_mitigation,0,23,20,100.0,16.5,606.0,active
combined_mitigation,0,24,20,100.0,15.0,98.0,active
combined_mitigation,0,25,20,100.0,17.0,597.0,active
combined_mitigation,0,26,20,100.0,17.0,398.5,active
combined_mitigation,0,27,20,100.0,16.5,393.0,active
combined_mitigation,0,28,20,100.0,16.5,799.5,active
combined_mitigation,0,29,20,100.0,18.0,2.0,active
combined_mitigation,0,0,21,105.0,18.5,0.5,active
combined_mitigation,0,1,21,105.0,18.0,504.0,active
combined_mitigation,0,2,21,105.0,18.0,402.5,active
combined_mitigation,0,3,21,105.0,18.5,198.5,active
combined_mitigation,0,4,21,105.0,16.0,296.0,active
combined_mitigation,0,5,21,105.0,18.0,297.5,active
combined_mitigation,0,6,21,105.0,19.0,399.0,active
combined_mitigation,0,7,21,105.0,19.0,0.5,active
combined_mitigation,0,8,21,105.0,17.0,301.5,active
combined_mitigation,0,9,21,105.0,17.5,797.5,active
combined_mitigation,0,10,21,105.0,18.0,95.5,active
combined_mitigation,0,11,21,105.0,18.0,0.5,active
combined_mitigation,0,12,21,105.0,18.0,195.0,active
combined_mitigation,0,13,21,105.0,16.0,393.5,active
combined_mitigation,0,14,21,105.0,18.5,401.0,active
combined_mitigation,0,15,21,105.0,18.0,799.0,active
combined_mitigation,0,16,21,105.0,18.5,301.0,active
combined_mitigation,0,17,21,105.0,17.5,0.0,active
combined_mitigation,0,18,21,105.0,18.5,100.5,active
combined_mitigation,0,19,21,105.0,18.5,301.0,active
combined_mitigation,0,20,21,105.0,17.5,399.5,active
combined_mitigation,0,21,21,105.0,16.5,697.5,active
combined_mitigation,0,22,21,105.0,18.5,598.5,active
combined_mitigation,0,23,21,105.0,17.0,606.0,active
combined_mitigation,0,24,21,105.0,15.5,98.0,active
combined_mitigation,0,25,21,105.0,17.5,597.5,active
combined_mitigation,0,26,21,105.0,17.5,398.5,active
combined_mitigation,0,27,21,105.0,17.0,392.5,active
combined_mitigation,0,28,21,105.0,16.5,799.5,active
combined_mitigation,0,29,21,105.0,18.5,2.0,active
combined_mitigation,0,0,22,110.0,19.0,0.5,active
combined_mitigation,0,1,22,110.0,18.5,504.0,active
combined_mitigation,0,2,22,110.0,18.5,402.5,active
combined_mitigation,0,3,22,110.0,19.0,198.5,active
combined_mitigation,0,4,22,110.0,16.0,296.0,active
combined_mitigation,0,5,22,110.0,18.5,297.5,active
combined_mitigation,0,6,22,110.0,19.5,399.5,active
combined_mitigation,0,7,22,110.0,19.5,0.5,active
combined_mitigation,0,8,22,110.0,17.0,301.0,active
combined_mitigation,0,9,22,110.0,18.0,797.5,active
combined_mitigation,0,10,22,110.0,18.0,95.0,active
combined_mitigation,0,11,22,110.0,18.5,0.5,active
combined_mitigation,0,12,22,110.0,18.5,195.0,active
combined_mitigation,0,13,22,110.0,16.5,394.0,active
combined_mitigation,0,14,22,110.0,19.0,401.0,active
combined_mitigation,0,15,22,110.0,18.5,799.0,active
combined_mitigation,0,16,22,110.0,19.0,300.5,active
combined_mitigation,0,17,22,110.0,18.0,0.0,active
combined_mitigation,0,18,22,110.0,19.0,100.5,active
combined_mitigation,0,19,22,110.0,19.0,301.0,active
combined_mitigation,0,20,22,110.0,17.5,400.0,active
combined_mitigation,0,21,22,110.0,16.5,697.5,active
combined_mitigation,0,22,22,110.0,18.5,598.0,active
combined_mitigation,0,23,22,110.0,17.5,606.5,active
combined_mitigation,0,24,22,110.0,16.0,98.0,active
combined_mitigation,0,25,22,110.0,18.0,598.0,active
combined_mitigation,0,26,22,110.0,18.0,398.5,active
combined_mitigation,0,27,22,110.0,17.5,392.0,active
combined_mitigation,0,28,22,110.0,17.0,799.0,active
combined_mitigation,0,29,22,110.0,19.0,2.0,active
combined_mitigation,0,0,23,115.0,19.5,0.5,active
combined_mitigation,0,1,23,115.0,19.0,504.5,active
combined_mitigation,0,2,23,115.0,19.0,402.0,active
combined_mitigation,0,3,23,115.0,19.5,198.5,active
combined_mitigation,0,4,23,115.0,16.0,296.5,active
combined_mitigation,0,5,23,115.0,19.0,297.5,active
combined_mitigation,0,6,23,115.0,20.0,400.0,active
combined_mitigation,0,7,23,115.0,20.0,0.0,active
combined_mitigation,0,8,23,115.0,17.5,300.5,active
combined_mitigation,0,9,23,115.0,18.5,797.5,active
combined_mitigation,0,10,23,115.0,18.5,94.5,active
combined_mitigation,0,11,23,115.0,19.0,0.5,active
combined_mitigation,0,12,23,115.0,19.0,194.5,active
combined_mitigation,0,13,23,115.0,16.5,394.5,active
combined_mitigation,0,14,23,115.0,19.5,401.0,active
combined_mitigation,0,15,23,115.0,19.0,799.5,active
combined_mitigation,0,16,23,115.0,19.0,300.0,active
combined_mitigation,0,17,23,115.0,18.5,0.5,active
combined_mitigation,0,18,23,115.0,19.5,100.5,active
combined_mitigation,0,19,23,115.0,19.5,301.5,active
combined_mitigation,0,20,23,115.0,18.0,400.5,active
combined_mitigation,0,21,23,115.0,16.0,697.5,active
combined_mitigation,0,22,23,115.0,19.0,597.5,active
combined_mitigation,0,23,23,115.0,18.0,607.0,active
combined_mitigation,0,24,23,115.0,16.5,98.0,active
combined_mitigation,0,25,23,115.0,18.5,598.0,active
combined_mitigation,0,26,23,115.0,18.5,398.5,active
combined_mitigation,0,27,23,115.0,18.0,391.5,active
combined_mitigation,0,28,23,115.0,17.5,799.5,active
combined_mitigation,0,29,23,115.0,19.5,2.0,active
combined_mitigation,0,0,24,120.0,20.0,0.5,active
combined_mitigation,0,1,24,120.0,19.5,504.5,active
combined_mitigation,0,2,24,120.0,19.5,401.5,active
combined_mitigation,0,3,24,120.0,20.0,198.5,active
combined_mitigation,0,4,24,120.0,16.5,296.5,active
combined_mitigation,0,5,24,120.0,19.5,297.5,active
combined_mitigation,0,6,24,120.0,20.5,400.5,active
combined_mitigation,0,7,24,120.0,20.5,0.0,active
combined_mitigation,0,8,24,120.0,18.0,300.5,active
combined_mitigation,0,9,24,120.0,19.0,797.5,active
combined_mitigation,0,10,24,120.0,19.0,94.0,active
combined_mitigation,0,11,24,120.0,19.5,0.5,active
combined_mitigation,0,12,24,120.0,19.5,194.5,active
combined_mitigation,0,13,24,120.0,16.5,395.0,active
combined_mitigation,0,14,24,120.0,20.0,401.5,active
combined_mitigation,0,15,24,120.0,19.5,799.0,active
combined_mitigation,0,16,24,120.0,19.0,299.5,active
combined_mitigation,0,17,24,120.0,19.0,1.0,active
combined_mitigation,0,18,24,120.0,19.5,100.0,active
combined_mitigation,0,19,24,120.0,20.0,302.0,active
combined_mitigation,0,20,24,120.0,18.5,401.0,active
combined_mitigation,0,21,24,120.0,16.5,697.0,active
combined_mitigation,0,22,24,120.0,19.5,597.0,active
combined_mitigation,0,23,24,120.0,18.5,607.5,active
combined_mitigation,0,24,24,120.0,17.0,97.5,active
combined_mitigation,0,25,24,120.0,19.0,598.5,active
combined_mitigation,0,26,24,120.0,19.0,398.0,active
combined_mitigation,0,27,24,120.0,18.5,391.0,active
combined_mitigation,0,28,24,120.0,18.0,799.0,active
combined_mitigation,0,29,24,120.0,20.0,1.5,active
combined_mitigation,0,0,25,125.0,20.5,0.5,active
combined_mitigation,0,1,25,125.0,20.0,505.0,active
combined_mitigation,0,2,25,125.0,19.5,401.0,active
combined_mitigation,0,3,25,125.0,20.5,198.5,active
combined_mitigation,0,4,25,125.0,17.0,296.5,active
combined_mitigation,0,5,25,125.0,20.0,297.0,active
combined_mitigation,0,6,25,125.0,21.0,401.0,active
combined_mitigation,0,7,25,125.0,21.0,0.5,active
combined_mitigation,0,8,25,125.0,18.5,300.5,active
combined_mitigation,0,9,25,125.0,19.5,797.5,active
combined_mitigation,0,10,25,125.0,19.5,94.0,active
combined_mitigation,0,11,25,125.0,20.0,0.5,active
combined_mitigation,0,12,25,125.0,20.0,194.0,active
combined_mitigation,0,13,25,125.0,17.0,395.0,active
combined_mitigation,0,14,25,125.0,20.5,401.0,active
combined_mitigation,0,15,25,125.0,20.0,798.5,active
combined_mitigation,0,16,25,125.0,19.0,299.0,active
combined_mitigation,0,17,25,125.0,19.5,1.0,active
combined_mitigation,0,18,25,125.0,20.0,99.5,active
combined_mitigation,0,19,25,125.0,20.5,302.5,active
combined_mitigation,0,20,25,125.0,19.0,401.5,active
combined_mitigation,0,21,25,125.0,17.0,697.0,active
combined_mitigation,0,22,25,125.0,20.0,596.5,active
combined_mitigation,0,23,25,125.0,19.0,607.0,active
combined_mitigation,0,24,25,125.0,17.5,97.5,active
combined_mitigation,0,25,25,125.0,19.5,598.5,active
combined_mitigation,0,26,25,125.0,19.5,398.0,active
combined_mitigation,0,27,25,125.0,19.0,391.0,active
combined_mitigation,0,28,25,125.0,18.5,798.5,active
combined_mitigation,0,29,25,125.0,20.5,1.0,active
combined_mitigation,0,0,26,130.0,21.0,0.5,active
combined_mitigation,0,1,26,130.0,20.5,505.0,active
combined_mitigation,0,2,26,130.0,20.0,400.5,active
combined_mitigation,0,3,26,130.0,21.0,198.0,active
combined_mitigation,0,4,26,130.0,17.5,296.0,active
combined_mitigation,0,5,26,130.0,20.5,296.5,active
combined_mitigation,0,6,26,130.0,21.5,401.0,active
combined_mitigation,0,7,26,130.0,21.5,0.5,active
combined_mitigation,0,8,26,130.0,19.0,300.5,active
combined_mitigation,0,9,26,130.0,20.0,798.0,active
combined_mitigation,0,10,26,130.0,20.0,94.0,active
combined_mitigation,0,11,26,130.0,20.5,0.0,active
combined_mitigation,0,12,26,130.0,20.5,193.5,active
combined_mitigation,0,13,26,130.0,17.5,395.0,active
combined_mitigation,0,14,26,130.0,20.5,401.0,active
combined_mitigation,0,15,26,130.0,20.5,798.0,active
combined_mitigation,0,16,26,130.0,19.5,298.5,active
combined_mitigation,0,17,26,130.0,20.0,1.5,active
combined_mitigation,0,18,26,130.0,20.5,99.5,active
combined_mitigation,0,19,26,130.0,21.0,303.0,active
combined_mitigation,0,20,26,130.0,19.5,402.0,active
combined_mitigation,0,21,26,130.0,17.5,697.0,active
combined_mitigation,0,22,26,130.0,20.5,596.5,active
combined_mitigation,0,23,26,130.0,19.5,606.5,active
combined_mitigation,0,24,26,130.0,18.0,97.5,active
combined_mitigation,0,25,26,130.0,20.0,598.5,active
combined_mitigation,0,26,26,130.0,20.0,397.5,active
combined_mitigation,0,27,26,130.0,19.5,391.0,active
combined_mitigation,0,28,26,130.0,19.0,798.0,active
combined_mitigation,0,29,26,130.0,21.0,0.5,active
combined_mitigation,0,0,27,135.0,21.5,1.0,active
combined_mitigation,0,1,27,135.0,21.0,505.0,active
combined_mitigation,0,2,27,135.0,20.0,400.0,active
combined_mitigation,0,3,27,135.0,21.5,197.5,active
combined_mitigation,0,4,27,135.0,17.5,295.5,active
combined_mitigation,0,5,27,135.0,21.0,296.0,active
combined_mitigation,0,6,27,135.0,22.0,401.0,active
combined_mitigation,0,7,27,135.0,22.0,0.5,active
combined_mitigation,0,8,27,135.0,19.5,301.0,active
combined_mitigation,0,9,27,135.0,20.5,798.5,active
combined_mitigation,0,10,27,135.0,20.5,94.5,active
combined_mitigation,0,11,27,135.0,21.0,0.5,active
combined_mitigation,0,12,27,135.0,21.0,193.5,active
combined_mitigation,0,13,27,135.0,18.0,395.0,active
combined_mitigation,0,14,27,135.0,21.0,401.0,active
combined_mitigation,0,15,27,135.0,21.0,797.5,active
combined_mitigation,0,16,27,135.0,20.0,298.5,active
combined_mitigation,0,17,27,135.0,20.5,1.5,active
combined_mitigation,0,18,27,135.0,21.0,99.0,active
combined_mitigation,0,19,27,135.0,21.5,303.0,active
combined_mitigation,0,20,27,135.0,20.0,402.5,active
combined_mitigation,0,21,27,135.0,18.0,697.0,active
combined_mitigation,0,22,27,135.0,20.5,596.5,active
combined_mitigation,0,23,27,135.0,20.0,606.5,active
combined_mitigation,0,24,27,135.0,18.5,97.5,active
combined_mitigation,0,25,27,135.0,20.5,599.0,active
combined_mitigation,0,26,27,135.0,20.5,397.5,active
combined_mitigation,0,27,27,135.0,20.0,391.5,active
combined_mitigation,0,28,27,135.0,19.5,798.0,active
combined_mitigation,0,29,27,135.0,21.5,0.5,active
combined_mitigation,0,0,28,140.0,22.0,1.0,active
combined_mitigation,0,1,28,140.0,21.5,504.5,active
combined_mitigation,0,2,28,140.0,20.5,399.5,active
combined_mitigation,0,3,28,140.0,22.0,197.0,active
combined_mitigation,0,4,28,140.0,18.0,295.0,active
combined_mitigation,0,5,28,140.0,21.5,296.0,active
combined_mitigation,0,6,28,140.0,22.5,400.5,active
combined_mitigation,0,7,28,140.0,22.5,0.5,active
combined_mitigation,0,8,28,140.0,20.0,301.0,active
combined_mitigation,0,9,28,140.0,21.0,799.0,active
combined_mitigation,0,10,28,140.0,20.0,94.0,active
combined_mitigation,0,11,28,140.0,21.5,0.5,active
combined_mitigation,0,12,28,140.0,21.5,193.5,active
combined_mitigation,0,13,28,140.0,18.5,394.5,active
combined_mitigation,0,14,28,140.0,21.5,401.0,active
combined_mitigation,0,15,28,140.0,21.5,797.5,active
combined_mitigation,0,16,28,140.0,20.5,298.5,active
combined_mitigation,0,17,28,140.0,21.0,1.5,active
combined_mitigation,0,18,28,140.0,21.5,98.5,active
combined_mitigation,0,19,28,140.0,22.0,303.0,active
combined_mitigation,0,20,28,140.0,20.5,403.0,active
combined_mitigation,0,21,28,140.0,18.5,697.5,active
combined_mitigation,0,22,28,140.0,21.0,596.0,active
combined_mitigation,0,23,28,140.0,20.5,606.0,active
combined_mitigation,0,24,28,140.0,19.0,98.0,active
combined_mitigation,0,25,28,140.0,21.0,599.5,active
combined_mitigation,0,26,28,140.0,21.0,397.0,active
combined_mitigation,0,27,28,140.0,20.5,392.0,active
combined_mitigation,0,28,28,140.0,19.5,797.5,active
combined_mitigation,0,29,28,140.0,21.5,1.0,active
combined_mitigation,0,0,29,145.0,22.5,1.0,active
combined_mitigation,0,1,29,145.0,22.0,504.0,active
combined_mitigation,0,2,29,145.0,21.0,399.5,active
combined_mitigation,0,3,29,145.0,22.5,197.0,active
combined_mitigation,0,4,29,145.0,18.5,295.0,active
combined_mitigation,0,5,29,145.0,22.0,295.5,active
combined_mitigation,0,6,29,145.0,23.0,400.0,active
combined_mitigation,0,7,29,145.0,23.0,0.5,active
combined_mitigation,0,8,29,145.0,20.5,301.5,active
combined_mitigation,0,9,29,145.0,21.5,799.0,active
combined_mitigation,0,10,29,145.0,20.5,94.0,active
combined_mitigation,0,11,29,145.0,22.0,0.5,active
combined_mitigation,0,12,29,145.0,22.0,193.0,active
combined_mitigation,0,13,29,145.0,19.0,394.0,active
combined_mitigation,0,14,29,145.0,22.0,401.0,active
combined_mitigation,0,15,29,145.0,22.0,797.0,active
combined_mitigation,0,16,29,145.0,21.0,298.5,active
combined_mitigation,0,17,29,145.0,21.5,1.5,active
combined_mitigation,0,18,29,145.0,22.0,98.5,active
combined_mitigation,0,19,29,145.0,22.5,303.5,active
combined_mitigation,0,20,29,145.0,21.0,403.0,active
combined_mitigation,0,21,29,145.0,19.0,697.0,active
combined_mitigation,0,22,29,145.0,21.5,595.5,active
combined_mitigation,0,23,29,145.0,21.0,606.0,active
combined_mitigation,0,24,29,145.0,19.5,98.5,active
combined_mitigation,0,25,29,145.0,21.5,599.5,active
combined_mitigation,0,26,29,145.0,21.0,396.5,active
combined_mitigation,0,27,29,145.0,21.0,392.5,active
combined_mitigation,0,28,29,145.0,19.5,797.0,active
combined_mitigation,0,29,29,145.0,22.0,1.5,active
combined_mitigation,0,0,30,150.0,23.0,1.0,active
combined_mitigation,0,1,30,150.0,22.5,504.0,active
combined_mitigation,0,2,30,150.0,21.5,399.5,active
combined_mitigation,0,3,30,150.0,23.0,197.0,active
combined_mitigation,0,4,30,150.0,19.0,295.5,active
combined_mitigation,0,5,30,150.0,22.5,295.0,active
combined_mitigation,0,6,30,150.0,23.5,400.0,active
combined_mitigation,0,7,30,150.0,23.5,0.5,active
combined_mitigation,0,8,30,150.0,21.0,301.0,active
combined_mitigation,0,9,30,150.0,22.0,799.0,active
combined_mitigation,0,10,30,150.0,21.0,94.5,active
combined_mitigation,0,11,30,150.0,22.5,0.0,active
combined_mitigation,0,12,30,150.0,22.5,192.5,active
combined_mitigation,0,13,30,150.0,19.5,394.0,active
combined_mitigation,0,14,30,150.0,22.5,400.5,active
combined_mitigation,0,15,30,150.0,22.0,796.5,active
combined_mitigation,0,16,30,150.0,21.5,298.0,active
combined_mitigation,0,17,30,150.0,22.0,1.5,active
combined_mitigation,0,18,30,150.0,22.5,98.5,active
combined_mitigation,0,19,30,150.0,23.0,303.5,active
combined_mitigation,0,20,30,150.0,21.5,403.5,active
combined_mitigation,0,21,30,150.0,19.5,696.5,active
combined_mitigation,0,22,30,150.0,22.0,595.5,active
combined_mitigation,0,23,30,150.0,21.5,606.0,active
combined_mitigation,0,24,30,150.0,19.5,99.0,active
combined_mitigation,0,25,30,150.0,22.0,599.5,active
combined_mitigation,0,26,30,150.0,21.5,396.0,active
combined_mitigation,0,27,30,150.0,21.5,393.0,active
combined_mitigation,0,28,30,150.0,20.0,796.5,active
combined_mitigation,0,29,30,150.0,22.5,1.5,active
combined_mitigation,0,0,31,155.0,23.5,1.5,active
combined_mitigation,0,1,31,155.0,23.0,504.0,active
combined_mitigation,0,2,31,155.0,21.0,399.0,active
combined_mitigation,0,3,31,155.0,23.5,196.5,active
combined_mitigation,0,4,31,155.0,19.5,296.0,active
combined_mitigation,0,5,31,155.0,23.0,295.0,active
combined_mitigation,0,6,31,155.0,24.0,400.5,active
combined_mitigation,0,7,31,155.0,24.0,0.5,active
combined_mitigation,0,8,31,155.0,21.5,301.0,active
combined_mitigation,0,9,31,155.0,22.5,799.0,active
combined_mitigation,0,10,31,155.0,21.5,94.5,active
combined_mitigation,0,11,31,155.0,23.0,0.0,active
combined_mitigation,0,12,31,155.0,22.5,192.5,active
combined_mitigation,0,13,31,155.0,20.0,394.0,active
combined_mitigation,0,14,31,155.0,23.0,400.5,active
combined_mitigation,0,15,31,155.0,22.0,796.0,active
combined_mitigation,0,16,31,155.0,22.0,297.5,active
combined_mitigation,0,17,31,155.0,22.5,1.5,active
combined_mitigation,0,18,31,155.0,23.0,98.5,active
combined_mitigation,0,19,31,155.0,23.5,303.0,active
combined_mitigation,0,20,31,155.0,22.0,403.5,active
combined_mitigation,0,21,31,155.0,20.0,696.5,active
combined_mitigation,0,22,31,155.0,22.5,595.5,active
combined_mitigation,0,23,31,155.0,22.0,605.5,active
combined_mitigation,0,24,31,155.0,20.0,99.0,active
combined_mitigation,0,25,31,155.0,22.5,600.0,active
combined_mitigation,0,26,31,155.0,22.0,396.0,active
combined_mitigation,0,27,31,155.0,21.5,393.5,active
combined_mitigation,0,28,31,155.0,20.0,796.5,active
combined_mitigation,0,29,31,155.0,23.0,1.5,active
combined_mitigation,0,0,32,160.0,24.0,1.5,active
combined_mitigation,0,1,32,160.0,23.5,504.0,active
combined_mitigation,0,2,32,160.0,20.5,398.5,active
combined_mitigation,0,3,32,160.0,24.0,196.5,active
combined_mitigation,0,4,32,160.0,20.0,296.5,active
combined_mitigation,0,5,32,160.0,23.5,295.5,active
combined_mitigation,0,6,32,160.0,24.5,401.0,active
combined_mitigation,0,7,32,160.0,24.5,0.5,active
combined_mitigation,0,8,32,160.0,22.0,301.0,active
combined_mitigation,0,9,32,160.0,23.0,799.0,active
combined_mitigation,0,10,32,160.0,22.0,94.5,active
combined_mitigation,0,11,32,160.0,23.5,0.5,active
combined_mitigation,0,12,32,160.0,22.5,192.0,active
combined_mitigation,0,13,32,160.0,20.5,393.5,active
combined_mitigation,0,14,32,160.0,23.5,400.5,active
combined_mitigation,0,15,32,160.0,22.5,795.5,active
combined_mitigation,0,16,32,160.0,22.5,297.0,active
combined_mitigation,0,17,32,160.0,23.0,1.5,active
combined_mitigation,0,18,32,160.0,23.5,98.5,active
combined_mitigation,0,19,32,160.0,24.0,302.5,active
combined_mitigation,0,20,32,160.0,22.5,403.0,active
